,Unnamed: 0,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction,firstIntentionConsistFinalGoal
2,2,maxModel49,6,4,6,10,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [0, 6], [1, 6], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [6, 4]]","[(0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[6, 8]","[1, 0, 1, 0, 0, 1, 0, 1, 1]",2,6,6,90,1
3,3,maxModel49,5,0,9,0,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [7, 8], [7, 7], [8, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [9, 0]]","[(0, 1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[8, 1]","[1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,0,0
4,4,maxModel49,2,4,2,10,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [9, 8], [8, 8], [8, 9], [8, 10], [7, 10], [6, 10], [5, 10], [4, 10], [3, 10], [2, 10]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[2],"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0]",1,6,7,270,1
5,5,maxModel49,3,3,3,11,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [10, 7], [10, 6], [10, 5], [9, 5], [8, 5], [8, 4], [8, 3], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,8,8,270,1
6,6,maxModel49,10,5,10,9,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [3, 7], [3, 6], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,4,8,90,1
7,7,maxModel49,4,6,10,6,7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 14), [8, 14], [9, 14], [9, 13], [10, 13], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8], [10, 9], [10, 8], [10, 7], [10, 6]]","[(1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (0, -1)]",[10],"[2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,8,0,1
8,8,maxModel49,3,3,3,11,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [9, 7], [8, 7], [8, 8], [8, 9], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [5, 10], [4, 10], [3, 10], [3, 11]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1)]","[8, 5]","[0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2]",2,8,7,270,1
9,9,maxModel49,4,7,10,7,7,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 14), [6, 14], [5, 14], [4, 14], [4, 13], [4, 12], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7]]","[(1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[1],"[2, 1, 1, 0, 0, 0, 0, 0, 0, 0]",special,6,7,0,0
0,0,maxModel44,8,3,8,11,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [3, 7], [4, 7], [4, 8], [5, 8], [5, 7], [6, 7], [6, 8], [6, 9], [7, 9], [7, 10], [8, 10], [8, 11]]","[(1, 0), (1, 0), (0, 1), (1, 0), (0, -1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1)]","[7, 5]","[0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2]",2,8,6,90,1
1,1,maxModel44,11,3,11,11,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [3, 6], [3, 5], [4, 5], [4, 4], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]]","[(0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,8,8,90,1
2,2,maxModel44,12,5,12,9,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [4, 6], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [10, 6], [10, 5], [11, 5], [12, 5]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (1, 0), (1, 0)]",[9],"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,4,8,90,1
3,3,maxModel44,4,12,10,12,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [6, 6], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10], [4, 11], [4, 12]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]",[],"[1, 1, 0, 0, 0, 0, 1, 0, 0]",0,6,6,180,1
4,4,maxModel44,1,5,1,9,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5]]","[(1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[2, 1]","[0, 2, 1, 0, 0, 0, 0, 0, 0, 0]",2,4,6,270,0
5,5,maxModel44,4,5,10,5,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [6, 12], [6, 11], [5, 11], [5, 10], [5, 9], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[4],"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,6,7,0,1
6,6,maxModel44,11,5,11,9,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [4, 6], [4, 7], [4, 8], [4, 9], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9]]","[(0, -1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[2],"[1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",1,4,7,90,0
7,7,maxModel44,3,13,11,13,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [6, 6], [5, 6], [4, 6], [4, 7], [5, 7], [5, 8], [4, 8], [3, 8], [3, 9], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12], [3, 13]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[10, 5]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",2,8,7,180,1
8,8,maxModel44,4,8,10,8,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [6, 0], [5, 0], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8]]","[(-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,6,8,180,1
9,9,maxModel44,3,0,11,0,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [8, 6], [8, 5], [9, 5], [9, 4], [9, 3], [10, 3], [10, 2], [11, 2], [11, 1], [11, 0]]","[(-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1)]",[1],"[1, 0, 2, 0, 0, 2, 0, 2, 0, 0]",special,8,6,0,0
0,0,maxModel45,3,3,11,3,7,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 10), [7, 9], [6, 9], [6, 8], [6, 7], [6, 6], [5, 6], [5, 5], [4, 5], [3, 5], [3, 4], [3, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",0,8,7,0,1
1,1,maxModel45,13,5,13,9,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [5, 7], [6, 7], [6, 6], [7, 6], [8, 6], [9, 6], [9, 5], [10, 5], [11, 5], [12, 5], [13, 5]]","[(-1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[2, 1]","[1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0]",2,4,7,90,1
2,2,maxModel45,4,14,10,14,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [5, 10], [4, 10], [4, 11], [4, 12], [4, 13], [4, 14]]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[8],"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,6,8,180,1
3,3,maxModel45,9,5,9,9,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [3, 8], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9], [8, 9], [7, 9], [8, 9], [9, 9]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0)]",[8],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,6,90,1
4,4,maxModel45,8,5,8,9,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [1, 7], [1, 6], [2, 6], [3, 6], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5]]","[(1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[2],"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,4,8,90,1
5,5,maxModel45,3,12,11,12,7,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [6, 6], [5, 6], [5, 7], [4, 7], [5, 7], [4, 7], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[5],"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",1,8,6,180,1
6,6,maxModel45,1,4,1,10,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 6], [7, 6], [7, 5], [7, 4], [6, 4], [5, 4], [4, 4], [3, 4], [2, 4], [1, 4]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[2],"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,6,7,270,1
7,7,maxModel45,4,6,10,6,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [8, 0], [8, 1], [9, 1], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6]]","[(1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[2, 0, 2, 2, 0, 0, 0, 0, 0]",0,6,6,180,1
8,8,maxModel45,11,3,11,11,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [4, 7], [4, 6], [4, 5], [5, 5], [6, 5], [6, 4], [7, 4], [8, 4], [8, 3], [8, 4], [8, 3], [9, 3], [10, 3], [11, 3]]","[(1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, 1), (0, -1), (1, 0), (1, 0), (1, 0)]","[2, 10]","[0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",2,8,8,90,0
9,9,maxModel45,8,3,8,11,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [2, 7], [2, 6], [2, 5], [3, 5], [3, 4], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3]]","[(1, 0), (0, 1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[2],"[0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0]",special,8,7,90,0
0,0,maxModel47,11,4,11,10,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [4, 7], [5, 7], [5, 6], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [9, 4], [10, 4], [11, 4]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0,6,8,90,1
1,1,maxModel47,1,5,1,9,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [9, 8], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [3, 9], [2, 9], [1, 9]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0)]",[10],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,8,270,1
2,2,maxModel47,2,5,2,9,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 8], [8, 9], [7, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9]]","[(0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[4, 1]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,6,270,0
3,3,maxModel47,4,3,4,11,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [9, 7], [9, 6], [9, 5], [9, 4], [8, 4], [7, 4], [6, 4], [5, 4], [5, 3], [6, 3], [5, 3], [4, 3]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0)]","[10, 8]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",2,8,6,270,1
4,4,maxModel47,7,3,7,11,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [1, 7], [2, 7], [2, 6], [2, 5], [2, 4], [3, 4], [4, 4], [4, 3], [5, 3], [6, 3], [5, 3], [6, 3], [7, 3]]","[(1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0)]",[11],"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1,8,7,90,1
5,5,maxModel47,3,3,3,11,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [11, 6], [11, 5], [11, 4], [10, 4], [9, 4], [8, 4], [8, 3], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,8,8,270,1
6,6,maxModel47,7,5,7,9,14,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(14, 7), [14, 8], [14, 9], [14, 10], [13, 10], [12, 10], [11, 10], [10, 10], [11, 10], [10, 10], [9, 10], [9, 9], [8, 9], [7, 9]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[3, 8]","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,270,1
7,7,maxModel47,7,4,7,10,14,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(14, 7), [13, 7], [12, 7], [11, 7], [11, 6], [10, 6], [9, 6], [8, 6], [7, 6], [7, 5], [7, 4]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",0,6,7,270,1
8,8,maxModel47,4,4,10,4,7,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 10), [7, 9], [7, 8], [6, 8], [6, 7], [6, 6], [5, 6], [5, 5], [6, 5], [5, 5], [4, 5], [4, 4]]","[(0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0), (0, -1)]",[8],"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1,6,6,0,1
9,9,maxModel47,4,3,4,11,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [10, 8], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [6, 10], [5, 10], [5, 11], [4, 11]]","[(0, -1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[1],"[1, 2, 0, 0, 0, 2, 0, 0, 2, 0]",special,8,6,270,0
0,0,maxModel46,11,5,11,9,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [4, 6], [4, 5], [4, 4], [5, 4], [5, 5], [6, 5], [7, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[8, 3]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,4,7,90,1
1,1,maxModel46,0,3,0,11,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 6], [7, 6], [6, 6], [6, 5], [6, 4], [5, 4], [5, 3], [4, 3], [3, 3], [2, 3], [1, 3], [0, 3]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",0,8,8,270,1
2,2,maxModel46,4,14,10,14,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [7, 6], [6, 6], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13], [4, 14]]","[(0, -1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1,6,7,180,0
3,3,maxModel46,5,7,9,7,7,1,"[0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [8, 1], [8, 2], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7]]","[(1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[1, 0, 2, 0, 0, 0, 0, 0]",1,4,6,180,0
4,4,maxModel46,4,4,10,4,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [7, 11], [6, 11], [5, 11], [5, 10], [5, 9], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5], [5, 5], [5, 4], [4, 4]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (-1, 0)]",[11],"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1,6,8,0,1
5,5,maxModel46,6,3,6,11,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [0, 8], [0, 9], [1, 9], [1, 10], [2, 10], [1, 10], [2, 10], [2, 11], [3, 11], [4, 11], [5, 11], [6, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[6],"[2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",1,8,6,90,1
6,6,maxModel46,3,6,11,6,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [7, 12], [7, 11], [7, 10], [6, 10], [6, 9], [5, 9], [4, 9], [4, 8], [3, 8], [3, 7], [3, 6]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1)]",[2],"[0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,8,7,0,0
7,7,maxModel46,7,4,7,10,13,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13, 7), [12, 7], [12, 6], [12, 5], [12, 6], [12, 5], [11, 5], [11, 4], [10, 4], [10, 5], [10, 4], [9, 4], [8, 4], [7, 4]]","[(-1, 0), (0, -1), (0, -1), (0, 1), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[9, 4]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",2,6,6,270,1
8,8,maxModel46,9,5,9,9,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [1, 8], [2, 8], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",0,4,8,90,1
9,9,maxModel46,0,3,0,11,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 8], [8, 9], [7, 9], [6, 9], [6, 10], [5, 10], [5, 11], [4, 11], [3, 11], [2, 11], [1, 11], [0, 11]]","[(0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[1],"[1, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",special,8,8,270,0
0,0,maxModel42,4,7,10,7,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [7, 2], [8, 2], [8, 3], [9, 3], [9, 4], [10, 4], [11, 4], [10, 4], [10, 5], [10, 6], [10, 7]]","[(0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (0, 1)]",[7],"[0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0]",1,6,6,180,1
1,1,maxModel42,2,5,2,9,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [8, 7], [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 1, 1, 0, 0, 0, 0, 0, 0]",0,4,7,270,1
2,2,maxModel42,0,3,0,11,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [5, 7], [5, 8], [5, 9], [4, 9], [3, 9], [3, 10], [2, 10], [2, 9], [2, 10], [2, 11], [1, 11], [0, 11]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (-1, 0), (-1, 0)]","[3, 8]","[0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0]",2,8,6,270,1
3,3,maxModel42,5,6,9,6,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [6, 12], [6, 11], [6, 10], [6, 9], [6, 8], [5, 8], [5, 7], [5, 8], [5, 7], [5, 6]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, 1), (0, -1), (0, -1)]","[1, 8]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,4,6,0,1
4,4,maxModel42,4,5,4,9,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [12, 6], [12, 5], [11, 5], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,4,8,270,1
